,date,grocery,sub_region_2
286574,2/28/20,11.0,Gadsden County
286575,2/29/20,6.0,Gadsden County
286576,3/1/20,8.0,Gadsden County
286577,3/2/20,11.0,Gadsden County
286578,3/3/20,16.0,Gadsden County
286579,3/4/20,-1.0,Gadsden County
286580,3/5/20,5.0,Gadsden County
286581,3/6/20,2.0,Gadsden County
286582,3/7/20,3.0,Gadsden County
286583,3/8/20,1.0,Gadsden County
286584,3/9/20,6.0,Gadsden County
286585,3/10/20,8.0,Gadsden County
286586,3/11/20,6.0,Gadsden County
286587,3/12/20,13.0,Gadsden County
286588,3/13/20,21.0,Gadsden County
286589,3/14/20,23.0,Gadsden County
286590,3/15/20,14.0,Gadsden County
286591,3/16/20,13.0,Gadsden County
286592,3/17/20,14.0,Gadsden County
286593,3/18/20,12.0,Gadsden County
286594,3/19/20,16.0,Gadsden County
286595,3/20/20,14.0,Gadsden County
286596,3/21/20,9.0,Gadsden County
286597,3/22/20,-2.0,Gadsden County
286598,3/23/20,5.0,Gadsden County
286599,3/24/20,4.0,Gadsden County
286600,3/25/20,-2.0,Gadsden County
286601,3/26/20,9.0,Gadsden County
286602,3/27/20,2.0,Gadsden County
286603,3/28/20,1.0,Gadsden County
286604,3/29/20,-10.0,Gadsden County
286605,3/30/20,-7.0,Gadsden County
286606,3/31/20,-1.0,Gadsden County
286607,4/1/20,13.0,Gadsden County
286608,4/2/20,15.0,Gadsden County
286609,4/3/20,1.0,Gadsden County
286610,4/4/20,0.0,Gadsden County
286611,4/5/20,-11.0,Gadsden County
286612,4/6/20,-6.0,Gadsden County
286613,4/7/20,-5.0,Gadsden County
286614,4/8/20,-8.0,Gadsden County
286615,4/9/20,-1.0,Gadsden County
286616,4/10/20,-2.0,Gadsden County
286617,4/11/20,5.0,Gadsden County
286618,4/12/20,-31.0,Gadsden County
286619,4/13/20,-15.0,Gadsden County
286620,4/14/20,-10.0,Gadsden County
286621,4/15/20,-3.0,Gadsden County
286622,4/16/20,3.0,Gadsden County
286623,4/17/20,-6.0,Gadsden County
286624,4/18/20,-10.0,Gadsden County
286625,4/19/20,-17.0,Gadsden County
286626,4/20/20,-8.0,Gadsden County
286627,4/21/20,-6.0,Gadsden County
286628,4/22/20,-5.0,Gadsden County
286629,4/23/20,-15.0,Gadsden County
286630,4/24/20,-3.0,Gadsden County
286631,4/25/20,-5.0,Gadsden County
286632,4/26/20,-11.0,Gadsden County
286633,4/27/20,-7.0,Gadsden County
286634,4/28/20,0.0,Gadsden County
286635,4/29/20,-9.0,Gadsden County
286636,4/30/20,0.0,Gadsden County
286637,5/1/20,4.0,Gadsden County
286638,5/2/20,-3.0,Gadsden County
286639,5/3/20,-10.0,Gadsden County
286640,5/4/20,3.0,Gadsden County
286641,5/5/20,2.0,Gadsden County
286642,5/6/20,-2.0,Gadsden County
286643,5/7/20,5.0,Gadsden County
286644,5/8/20,0.0,Gadsden County
286645,5/9/20,15.0,Gadsden County
286646,5/10/20,9.0,Gadsden County
286647,5/11/20,-1.0,Gadsden County
286648,5/12/20,0.0,Gadsden County
286649,5/13/20,-5.0,Gadsden County
286650,5/14/20,0.0,Gadsden County
286651,5/15/20,-3.0,Gadsden County
286652,5/16/20,-3.0,Gadsden County
286653,5/17/20,-8.0,Gadsden County
286654,5/18/20,-6.0,Gadsden County
286655,5/19/20,1.0,Gadsden County
286656,5/20/20,-10.0,Gadsden County
286657,5/21/20,2.0,Gadsden County
286658,5/22/20,1.0,Gadsden County
286659,5/23/20,0.0,Gadsden County
286660,5/24/20,2.0,Gadsden County
286661,5/25/20,-3.0,Gadsden County
286662,5/26/20,-1.0,Gadsden County
286663,5/27/20,-1.0,Gadsden County
286664,5/28/20,1.0,Gadsden County
286665,5/29/20,-3.0,Gadsden County
286666,5/30/20,0.0,Gadsden County
286667,5/31/20,-3.0,Gadsden County
286668,6/1/20,11.0,Gadsden County
286669,6/2/20,7.0,Gadsden County
286670,6/3/20,8.0,Gadsden County
286671,6/4/20,2.0,Gadsden County
286672,6/5/20,4.0,Gadsden County
286673,6/6/20,-6.0,Gadsden County
286674,6/7/20,-12.0,Gadsden County
286675,6/8/20,2.0,Gadsden County
286676,6/9/20,-6.0,Gadsden County
286677,6/10/20,2.0,Gadsden County
286678,6/11/20,3.0,Gadsden County
286679,6/12/20,-1.0,Gadsden County
286680,6/13/20,5.0,Gadsden County
286681,6/14/20,1.0,Gadsden County
286682,6/15/20,2.0,Gadsden County
286683,6/16/20,6.0,Gadsden County
286684,6/17/20,-3.0,Gadsden County
286685,6/18/20,2.0,Gadsden County
286686,6/19/20,4.0,Gadsden County
286687,6/20/20,5.0,Gadsden County
286688,6/21/20,4.0,Gadsden County
286689,6/22/20,-4.0,Gadsden County
286690,6/23/20,-1.0,Gadsden County
286691,6/24/20,-1.0,Gadsden County
286692,6/25/20,-5.0,Gadsden County
286693,6/26/20,2.0,Gadsden County
286694,6/27/20,-2.0,Gadsden County
286695,6/28/20,-4.0,Gadsden County
286696,6/29/20,-3.0,Gadsden County
286697,6/30/20,-1.0,Gadsden County
286698,7/1/20,4.0,Gadsden County
286699,7/2/20,12.0,Gadsden County
286700,7/3/20,10.0,Gadsden County
286701,2/15/20,5.0,Gilchrist County
286702,2/16/20,-1.0,Gilchrist County
286703,2/17/20,5.0,Gilchrist County
286704,2/18/20,7.0,Gilchrist County
286705,2/19/20,-4.0,Gilchrist County
286706,2/20/20,-9.0,Gilchrist County
286707,2/21/20,2.0,Gilchrist County
286708,2/22/20,3.0,Gilchrist County
286709,2/23/20,1.0,Gilchrist County
286710,2/24/20,2.0,Gilchrist County
286711,2/25/20,-6.0,Gilchrist County
286712,2/26/20,1.0,Gilchrist County
286713,2/27/20,1.0,Gilchrist County
286714,2/28/20,10.0,Gilchrist County
286715,2/29/20,10.0,Gilchrist County
286716,3/1/20,-1.0,Gilchrist County
286717,3/2/20,2.0,Gilchrist County
286718,3/3/20,2.0,Gilchrist County
286719,3/4/20,9.0,Gilchrist County
286720,3/5/20,-1.0,Gilchrist County
286721,3/6/20,-1.0,Gilchrist County
286722,3/7/20,9.0,Gilchrist County
286723,3/8/20,-5.0,Gilchrist County
286724,3/9/20,10.0,Gilchrist County
286725,3/10/20,12.0,Gilchrist County
286726,3/11/20,11.0,Gilchrist County
286727,3/12/20,10.0,Gilchrist County
286728,3/13/20,9.0,Gilchrist County
286729,3/14/20,24.0,Gilchrist County
286730,3/15/20,22.0,Gilchrist County
286731,3/16/20,12.0,Gilchrist County
286732,3/17/20,9.0,Gilchrist County
286733,3/18/20,15.0,Gilchrist County
286734,3/19/20,2.0,Gilchrist County
286735,3/20/20,20.0,Gilchrist County
286736,3/21/20,16.0,Gilchrist County
286737,3/22/20,10.0,Gilchrist County
286738,3/23/20,5.0,Gilchrist County
286739,3/24/20,-14.0,Gilchrist County
286740,3/25/20,-2.0,Gilchrist County
286741,3/26/20,-3.0,Gilchrist County
286742,3/27/20,2.0,Gilchrist County
286743,3/28/20,20.0,Gilchrist County
286744,3/29/20,-1.0,Gilchrist County
286745,3/30/20,15.0,Gilchrist County
286746,3/31/20,-7.0,Gilchrist County
286747,4/1/20,19.0,Gilchrist County
286748,4/2/20,2.0,Gilchrist County
286749,4/3/20,9.0,Gilchrist County
286750,4/4/20,9.0,Gilchrist County
286751,4/5/20,-12.0,Gilchrist County
286981,2/15/20,10.0,Gulf County
286982,2/16/20,1.0,Gulf County
286983,2/17/20,5.0,Gulf County
286984,2/18/20,5.0,Gulf County
286985,2/19/20,10.0,Gulf County
286986,2/20/20,7.0,Gulf County
286987,2/21/20,5.0,Gulf County
286988,2/22/20,8.0,Gulf County
286989,2/23/20,3.0,Gulf County
286990,2/24/20,0.0,Gulf County
286991,2/25/20,0.0,Gulf County
286992,2/26/20,-7.0,Gulf County
286993,2/27/20,4.0,Gulf County
286994,2/28/20,8.0,Gulf County
286995,2/29/20,1.0,Gulf County
286996,3/1/20,7.0,Gulf County
286997,3/2/20,8.0,Gulf County
286998,3/3/20,2.0,Gulf County
286999,3/4/20,3.0,Gulf County
287000,3/5/20,-1.0,Gulf County
287001,3/6/20,10.0,Gulf County
287002,3/7/20,11.0,Gulf County
287003,3/8/20,7.0,Gulf County
287004,3/9/20,7.0,Gulf County
287005,3/10/20,9.0,Gulf County
287006,3/11/20,17.0,Gulf County
287007,3/12/20,15.0,Gulf County
287008,3/13/20,22.0,Gulf County
287009,3/14/20,26.0,Gulf County
287010,3/15/20,19.0,Gulf County
287011,3/16/20,33.0,Gulf County
287012,3/17/20,25.0,Gulf County
287013,3/18/20,24.0,Gulf County
287014,3/19/20,25.0,Gulf County
287015,3/20/20,25.0,Gulf County
287016,3/21/20,32.0,Gulf County
287017,3/22/20,5.0,Gulf County
287018,3/23/20,11.0,Gulf County
287019,3/24/20,2.0,Gulf County
287020,3/25/20,5.0,Gulf County
287021,3/26/20,4.0,Gulf County
287022,3/27/20,5.0,Gulf County
287023,3/28/20,6.0,Gulf County
287024,3/29/20,-1.0,Gulf County
287025,3/30/20,1.0,Gulf County
287026,3/31/20,-9.0,Gulf County
287027,4/1/20,17.0,Gulf County
287028,4/2/20,1.0,Gulf County
287029,4/3/20,-7.0,Gulf County
287030,4/4/20,-9.0,Gulf County
287031,4/5/20,-17.0,Gulf County
287081,5/27/20,14.0,Gulf County
287087,6/3/20,18.0,Gulf County
287093,6/10/20,21.0,Gulf County
287099,6/17/20,26.0,Gulf County
287105,6/24/20,27.0,Gulf County
287111,7/1/20,26.0,Gulf County
287114,2/15/20,-9.0,Hamilton County
287115,2/16/20,-16.0,Hamilton County
287116,2/17/20,9.0,Hamilton County
287117,2/18/20,-4.0,Hamilton County
287118,2/19/20,9.0,Hamilton County
287119,2/20/20,-5.0,Hamilton County
287120,2/21/20,-7.0,Hamilton County
287121,2/22/20,-6.0,Hamilton County
287122,2/23/20,-7.0,Hamilton County
287123,2/24/20,-1.0,Hamilton County
287124,2/25/20,-6.0,Hamilton County
287125,2/26/20,-1.0,Hamilton County
287126,2/27/20,7.0,Hamilton County
287127,2/28/20,5.0,Hamilton County
287128,2/29/20,-4.0,Hamilton County
287129,3/1/20,12.0,Hamilton County
287130,3/2/20,6.0,Hamilton County
287131,3/3/20,8.0,Hamilton County
287132,3/4/20,12.0,Hamilton County
287133,3/5/20,1.0,Hamilton County
287134,3/6/20,0.0,Hamilton County
287135,3/7/20,1.0,Hamilton County
287136,3/8/20,0.0,Hamilton County
287137,3/9/20,7.0,Hamilton County
287138,3/10/20,8.0,Hamilton County
287139,3/11/20,7.0,Hamilton County
287140,3/12/20,11.0,Hamilton County
287141,3/13/20,10.0,Hamilton County
287142,3/14/20,10.0,Hamilton County
287143,3/15/20,17.0,Hamilton County
287144,3/16/20,18.0,Hamilton County
287145,3/17/20,4.0,Hamilton County
287146,3/18/20,13.0,Hamilton County
287147,3/19/20,4.0,Hamilton County
287148,3/20/20,13.0,Hamilton County
287149,3/21/20,8.0,Hamilton County
287150,3/22/20,3.0,Hamilton County
287151,3/23/20,4.0,Hamilton County
287152,3/24/20,15.0,Hamilton County
287153,3/25/20,6.0,Hamilton County
287154,3/26/20,8.0,Hamilton County
287155,3/27/20,4.0,Hamilton County
287156,3/28/20,3.0,Hamilton County
287157,3/29/20,-4.0,Hamilton County
287158,3/30/20,7.0,Hamilton County
287159,3/31/20,7.0,Hamilton County
287160,4/1/20,18.0,Hamilton County
287161,4/2/20,15.0,Hamilton County
287162,4/3/20,-6.0,Hamilton County
287163,4/4/20,3.0,Hamilton County
287164,4/5/20,-3.0,Hamilton County
287254,2/15/20,-18.0,Hardee County
287255,2/16/20,-12.0,Hardee County
287256,2/17/20,-21.0,Hardee County
287257,2/18/20,-9.0,Hardee County
287258,2/19/20,-11.0,Hardee County
287259,2/20/20,-17.0,Hardee County
287260,2/21/20,-13.0,Hardee County
287261,2/22/20,-12.0,Hardee County
287262,2/23/20,-10.0,Hardee County
287263,2/24/20,-16.0,Hardee County
287264,2/25/20,-18.0,Hardee County
287265,2/26/20,-14.0,Hardee County
287266,2/27/20,-2.0,Hardee County
287267,2/28/20,-4.0,Hardee County
287268,2/29/20,-3.0,Hardee County
287269,3/1/20,-7.0,Hardee County
287270,3/2/20,-14.0,Hardee County
287271,3/3/20,-10.0,Hardee County
287272,3/4/20,-7.0,Hardee County
287273,3/5/20,-6.0,Hardee County
287274,3/6/20,-9.0,Hardee County
287275,3/7/20,-11.0,Hardee County
287276,3/8/20,-9.0,Hardee County
287277,3/9/20,-10.0,Hardee County
287278,3/10/20,-10.0,Hardee County
287279,3/11/20,-11.0,Hardee County
287280,3/12/20,-7.0,Hardee County
287281,3/13/20,-2.0,Hardee County
287282,3/14/20,-6.0,Hardee County
287283,3/15/20,-6.0,Hardee County
287284,3/16/20,-11.0,Hardee County
287285,3/17/20,-13.0,Hardee County
287286,3/18/20,-9.0,Hardee County
287287,3/19/20,-15.0,Hardee County
287288,3/20/20,-17.0,Hardee County
287289,3/21/20,-18.0,Hardee County
287290,3/22/20,-18.0,Hardee County
287291,3/23/20,-23.0,Hardee County
287292,3/24/20,-22.0,Hardee County
287293,3/25/20,-20.0,Hardee County
287294,3/26/20,-25.0,Hardee County
287295,3/27/20,-27.0,Hardee County
287296,3/28/20,-28.0,Hardee County
287297,3/29/20,-29.0,Hardee County
287298,3/30/20,-31.0,Hardee County
287299,3/31/20,-36.0,Hardee County
287300,4/1/20,-20.0,Hardee County
287301,4/2/20,-12.0,Hardee County
287302,4/3/20,-20.0,Hardee County
287303,4/4/20,-30.0,Hardee County
287304,4/5/20,-32.0,Hardee County
287305,4/6/20,-20.0,Hardee County
287306,4/7/20,-20.0,Hardee County
287307,4/8/20,-17.0,Hardee County
287308,4/9/20,-15.0,Hardee County
287309,4/10/20,-16.0,Hardee County
287310,4/11/20,-17.0,Hardee County
287311,4/12/20,-33.0,Hardee County
287312,4/13/20,-16.0,Hardee County
287313,4/14/20,-17.0,Hardee County
287314,4/15/20,-16.0,Hardee County
287315,4/16/20,-12.0,Hardee County
287316,4/17/20,-16.0,Hardee County
287317,4/18/20,-16.0,Hardee County
287318,4/19/20,-14.0,Hardee County
287319,4/20/20,-16.0,Hardee County
287320,4/21/20,-12.0,Hardee County
287321,4/22/20,-11.0,Hardee County
287322,4/23/20,-7.0,Hardee County
287323,4/24/20,-18.0,Hardee County
287324,4/25/20,-14.0,Hardee County
287325,4/26/20,-18.0,Hardee County
287326,4/27/20,-13.0,Hardee County
287327,4/28/20,-13.0,Hardee County
287328,4/29/20,-8.0,Hardee County
287329,4/30/20,-14.0,Hardee County
287330,5/1/20,-14.0,Hardee County
287331,5/2/20,-6.0,Hardee County
287332,5/3/20,-10.0,Hardee County
287333,5/4/20,-13.0,Hardee County
287334,5/5/20,-4.0,Hardee County
287335,5/6/20,-7.0,Hardee County
287336,5/7/20,-5.0,Hardee County
287337,5/8/20,-7.0,Hardee County
287339,5/10/20,6.0,Hardee County
287340,5/11/20,-10.0,Hardee County
287341,5/12/20,-11.0,Hardee County
287342,5/13/20,-11.0,Hardee County
287343,5/14/20,-8.0,Hardee County
287344,5/15/20,-13.0,Hardee County
287346,5/17/20,-3.0,Hardee County
287347,5/18/20,-20.0,Hardee County
287348,5/19/20,-12.0,Hardee County
287349,5/20/20,-9.0,Hardee County
287350,5/21/20,-13.0,Hardee County
287351,5/22/20,-12.0,Hardee County
287353,5/24/20,-8.0,Hardee County
287354,5/25/20,-29.0,Hardee County
287355,5/26/20,-14.0,Hardee County
287356,5/27/20,-14.0,Hardee County
287357,5/28/20,-15.0,Hardee County
287358,5/29/20,-15.0,Hardee County
287359,5/30/20,-14.0,Hardee County
287360,5/31/20,-7.0,Hardee County
287361,6/1/20,-23.0,Hardee County
287362,6/2/20,-18.0,Hardee County
287363,6/3/20,-16.0,Hardee County
287364,6/4/20,-16.0,Hardee County
287365,6/5/20,-25.0,Hardee County
287366,6/6/20,-15.0,Hardee County
287367,6/7/20,-18.0,Hardee County
287368,6/8/20,-23.0,Hardee County
287369,6/9/20,-27.0,Hardee County
287370,6/10/20,-23.0,Hardee County
287371,6/11/20,-20.0,Hardee County
287372,6/12/20,-22.0,Hardee County
287373,6/13/20,-19.0,Hardee County
287374,6/14/20,-21.0,Hardee County
287375,6/15/20,-19.0,Hardee County
287376,6/16/20,-23.0,Hardee County
287377,6/17/20,-20.0,Hardee County
287378,6/18/20,-21.0,Hardee County
287379,6/19/20,-17.0,Hardee County
287380,6/20/20,-5.0,Hardee County
287381,6/21/20,-11.0,Hardee County
287382,6/22/20,-25.0,Hardee County
287383,6/23/20,-23.0,Hardee County
287384,6/24/20,-17.0,Hardee County
287385,6/25/20,-20.0,Hardee County
287386,6/26/20,-21.0,Hardee County
287387,6/27/20,-15.0,Hardee County
287388,6/28/20,-18.0,Hardee County
287389,6/29/20,-27.0,Hardee County
287390,6/30/20,-23.0,Hardee County
287391,7/1/20,-22.0,Hardee County
287392,7/2/20,-16.0,Hardee County
287393,7/3/20,-12.0,Hardee County
287394,2/15/20,2.0,Hendry County
287395,2/16/20,0.0,Hendry County
287396,2/17/20,0.0,Hendry County
287397,2/18/20,3.0,Hendry County
287398,2/19/20,-3.0,Hendry County
287399,2/20/20,1.0,Hendry County
287400,2/21/20,4.0,Hendry County
287401,2/22/20,18.0,Hendry County
287402,2/23/20,14.0,Hendry County
287403,2/24/20,1.0,Hendry County
287404,2/25/20,0.0,Hendry County
287405,2/26/20,-3.0,Hendry County
287406,2/27/20,2.0,Hendry County
287407,2/28/20,3.0,Hendry County
287408,2/29/20,2.0,Hendry County
287409,3/1/20,6.0,Hendry County
287410,3/2/20,5.0,Hendry County
287411,3/3/20,7.0,Hendry County
287412,3/4/20,-1.0,Hendry County
287413,3/5/20,4.0,Hendry County
287414,3/6/20,5.0,Hendry County
287415,3/7/20,2.0,Hendry County
287416,3/8/20,3.0,Hendry County
287417,3/9/20,3.0,Hendry County
287418,3/10/20,4.0,Hendry County
287419,3/11/20,2.0,Hendry County
287420,3/12/20,9.0,Hendry County
287421,3/13/20,19.0,Hendry County
287422,3/14/20,15.0,Hendry County
287423,3/15/20,14.0,Hendry County
287424,3/16/20,14.0,Hendry County
287425,3/17/20,13.0,Hendry County
287426,3/18/20,11.0,Hendry County
287427,3/19/20,17.0,Hendry County
287428,3/20/20,14.0,Hendry County
287429,3/21/20,10.0,Hendry County
287430,3/22/20,5.0,Hendry County
287431,3/23/20,2.0,Hendry County
287432,3/24/20,1.0,Hendry County
287433,3/25/20,-7.0,Hendry County
287434,3/26/20,-3.0,Hendry County
287435,3/27/20,-5.0,Hendry County
287436,3/28/20,-8.0,Hendry County
287437,3/29/20,-10.0,Hendry County
287438,3/30/20,-13.0,Hendry County
287439,3/31/20,-4.0,Hendry County
287440,4/1/20,2.0,Hendry County
287441,4/2/20,2.0,Hendry County
287442,4/3/20,-8.0,Hendry County
287443,4/4/20,-9.0,Hendry County
287444,4/5/20,-16.0,Hendry County
287445,4/6/20,-11.0,Hendry County
287446,4/7/20,-10.0,Hendry County
287447,4/8/20,-9.0,Hendry County
287448,4/9/20,-7.0,Hendry County
287449,4/10/20,-5.0,Hendry County
287450,4/11/20,-4.0,Hendry County
287451,4/12/20,-27.0,Hendry County
287452,4/13/20,-14.0,Hendry County
287453,4/14/20,-16.0,Hendry County
287454,4/15/20,-7.0,Hendry County
287455,4/16/20,-5.0,Hendry County
287456,4/17/20,-10.0,Hendry County
287457,4/18/20,-6.0,Hendry County
287458,4/19/20,-7.0,Hendry County
287459,4/20/20,-14.0,Hendry County
287460,4/21/20,-11.0,Hendry County
287461,4/22/20,-11.0,Hendry County
287462,4/23/20,-13.0,Hendry County
287463,4/24/20,-9.0,Hendry County
287464,4/25/20,-4.0,Hendry County
287465,4/26/20,-20.0,Hendry County
287466,4/27/20,-9.0,Hendry County
287467,4/28/20,-7.0,Hendry County
287468,4/29/20,-13.0,Hendry County
287469,4/30/20,-8.0,Hendry County
287470,5/1/20,-4.0,Hendry County
287471,5/2/20,-2.0,Hendry County
287472,5/3/20,-4.0,Hendry County
287473,5/4/20,-7.0,Hendry County
287474,5/5/20,-3.0,Hendry County
287475,5/6/20,-8.0,Hendry County
287476,5/7/20,-5.0,Hendry County
287477,5/8/20,-4.0,Hendry County
287478,5/9/20,3.0,Hendry County
287479,5/10/20,5.0,Hendry County
287480,5/11/20,-9.0,Hendry County
287481,5/12/20,-6.0,Hendry County
287482,5/13/20,-15.0,Hendry County
287483,5/14/20,-10.0,Hendry County
287484,5/15/20,-14.0,Hendry County
287485,5/16/20,-12.0,Hendry County
287486,5/17/20,-5.0,Hendry County
287487,5/18/20,-21.0,Hendry County
287488,5/19/20,-11.0,Hendry County
287489,5/20/20,-15.0,Hendry County
287490,5/21/20,-15.0,Hendry County
287491,5/22/20,-15.0,Hendry County
287492,5/23/20,-15.0,Hendry County
287493,5/24/20,-16.0,Hendry County
287494,5/25/20,-20.0,Hendry County
287495,5/26/20,-13.0,Hendry County
287496,5/27/20,-25.0,Hendry County
287497,5/28/20,-18.0,Hendry County
287498,5/29/20,-15.0,Hendry County
287499,5/30/20,-18.0,Hendry County
287500,5/31/20,-15.0,Hendry County
287501,6/1/20,-18.0,Hendry County
287502,6/2/20,-15.0,Hendry County
287503,6/3/20,-21.0,Hendry County
287504,6/4/20,-21.0,Hendry County
287505,6/5/20,-27.0,Hendry County
287506,6/6/20,-23.0,Hendry County
287507,6/7/20,-20.0,Hendry County
287508,6/8/20,-22.0,Hendry County
287509,6/9/20,-23.0,Hendry County
287510,6/10/20,-27.0,Hendry County
287511,6/11/20,-24.0,Hendry County
287512,6/12/20,-23.0,Hendry County
287513,6/13/20,-22.0,Hendry County
287514,6/14/20,-23.0,Hendry County
287515,6/15/20,-22.0,Hendry County
287516,6/16/20,-23.0,Hendry County
287517,6/17/20,-24.0,Hendry County
287518,6/18/20,-27.0,Hendry County
287519,6/19/20,-30.0,Hendry County
287520,6/20/20,-23.0,Hendry County
287521,6/21/20,-20.0,Hendry County
287522,6/22/20,-29.0,Hendry County
287523,6/23/20,-25.0,Hendry County
287524,6/24/20,-29.0,Hendry County
287525,6/25/20,-26.0,Hendry County
287526,6/26/20,-28.0,Hendry County
287527,6/27/20,-28.0,Hendry County
287528,6/28/20,-21.0,Hendry County
287529,6/29/20,-25.0,Hendry County
287530,6/30/20,-22.0,Hendry County
287531,7/1/20,-25.0,Hendry County
287532,7/2/20,-20.0,Hendry County
